"Station.ID","Date","A","UTMX","UTMY","WS","TEMP","HMIX","PREC","EMI","PM10"
6,"12/01/06",257.5,394.6,5001.18,1.12,273.78,245.85,0,36.48,91
7,"12/01/06",313.2,457.96,5061.46,0.71,274.34,291.95,0,25.39,51
8,"12/01/06",345.2,444.29,5062.64,0.67,275.53,273.53,0,18.64,63
9,"12/01/06",331,376.96,4993.48,0.63,272,234.91,0,22.36,NA
10,"12/01/06",280.4,416.65,4985.65,1.28,274.74,200.81,0,11.76,69
11,"12/01/06",238.8,399.22,4967.87,0.43,271.98,188.24,0,14.73,129
12,"12/01/06",118.3,456.49,4998.42,1.06,273.88,151.14,0,23.7,75
13,"12/01/06",124.7,483.36,5028.7,1.08,273.28,150.48,0,8.24,78
14,"12/01/06",551.6,383.63,4915.52,1.09,273.44,399.03,0,26.89,28
15,"12/01/06",271.7,436.69,5046.69,0.68,273.04,250.69,0,26.46,55
16,"12/01/06",337,386.95,5003.68,0.69,272.76,231.66,0,9.51,NA
17,"12/01/06",154,470.41,5031.91,1.15,273.94,130.52,0,27.29,NA
18,"12/01/06",201.7,483.16,4956.77,0.79,271.9,287.38,0,13.61,84
19,"12/01/06",374.9,368.18,4971.65,0.54,274.63,260.41,0,26.88,NA
20,"12/01/06",243.6,393.64,4986.79,0.52,274.46,227.14,0,137.72,NA
21,"12/01/06",243.6,396.04,4992.42,0.72,275.02,276.95,0,134.07,126
22,"12/01/06",118.5,489,4971.8,0.48,271.92,307.44,0,28.53,107
23,"12/01/06",131,454.26,5019.81,0.92,271.81,136.08,0,21.94,93
24,"12/01/06",201.4,466.4,5086.6,0.56,275.18,172.13,0,20.76,26
1,"13/01/06",95.2,469.45,4972.85,0.6,271.37,341.8,0,34.47,118
2,"13/01/06",164.1,423.48,4950.69,0.82,274.99,523.98,0,18.31,73
3,"13/01/06",242.9,490.71,4948.86,0.9,271.49,376.39,0,10.86,107
4,"13/01/06",149.9,437.36,4973.34,0.83,272.69,413.3,0,35.75,108
5,"13/01/06",405,426.44,5045.66,0.92,275.28,690.63,0,37.85,NA
6,"13/01/06",257.5,394.6,5001.18,0.98,273.6,764.4,0,38.08,84
7,"13/01/06",313.2,457.96,5061.46,1.16,273.94,731.03,0,26.33,48
8,"13/01/06",345.2,444.29,5062.64,1.17,274.61,700.95,0,19.23,55
9,"13/01/06",331,376.96,4993.48,0.79,271.38,704.81,0,23.08,NA
10,"13/01/06",280.4,416.65,4985.65,1.01,274.35,775.62,0,11.99,78
11,"13/01/06",238.8,399.22,4967.87,0.45,271.7,627.55,0,15.4,126
12,"13/01/06",118.3,456.49,4998.42,1.03,274.4,342.45,0,25.09,67
13,"13/01/06",124.7,483.36,5028.7,1.17,273.4,352.16,0,8.55,63
14,"13/01/06",551.6,383.63,4915.52,1.14,272.21,613.8,0,28.11,30
15,"13/01/06",271.7,436.69,5046.69,0.9,272.58,596.7,0,27.44,51
16,"13/01/06",337,386.95,5003.68,0.69,272.57,729.99,0,9.83,NA
17,"13/01/06",154,470.41,5031.91,1.2,273.88,262.89,0,29.16,NA
18,"13/01/06",201.7,483.16,4956.77,0.89,271.34,373.59,0,14.25,107
19,"13/01/06",374.9,368.18,4971.65,0.72,273.93,781.21,0,28.04,NA
20,"13/01/06",243.6,393.64,4986.79,0.52,273.91,671.28,0,147.01,NA
21,"13/01/06",243.6,396.04,4992.42,0.63,274.58,759.21,0,143.47,126
22,"13/01/06",118.5,489,4971.8,0.44,271.5,358.14,0,29.86,120
23,"13/01/06",131,454.26,5019.81,0.7,272.03,239.71,0,23.35,89
24,"13/01/06",201.4,466.4,5086.6,1.02,274.49,334.33,0,21.72,12
1,"14/01/06",95.2,469.45,4972.85,0.85,270.8,302.06,0,26.68,116
2,"14/01/06",164.1,423.48,4950.69,0.84,275.35,444.79,0,15.77,67
3,"14/01/06",242.9,490.71,4948.86,0.92,271.94,361.85,0,9.48,89
4,"14/01/06",149.9,437.36,4973.34,0.83,272.03,349.28,0,31.09,120
5,"14/01/06",405,426.44,5045.66,0.96,275.95,633.39,0,33.39,NA
6,"14/01/06",257.5,394.6,5001.18,0.97,273.03,529.24,0,28.37,95
7,"14/01/06",313.2,457.96,5061.46,0.81,273.51,544.47,0,22.4,54
8,"14/01/06",345.2,444.29,5062.64,0.88,274.68,551.25,0,17.19,53
9,"14/01/06",331,376.96,4993.48,0.7,270.78,555.32,0,18.87,NA
10,"14/01/06",280.4,416.65,4985.65,0.99,274.03,457.96,0,11.23,88
11,"14/01/06",238.8,399.22,4967.87,0.48,270.85,422.9,0,13.61,123
12,"14/01/06",118.3,456.49,4998.42,0.66,273.41,271.86,0,21.41,102
13,"14/01/06",124.7,483.36,5028.7,0.86,272.39,253.76,0,6.48,67
14,"14/01/06",551.6,383.63,4915.52,1.12,272.52,576.6,0,24.89,16
15,"14/01/06",271.7,436.69,5046.69,0.77,272.18,497.03,0,25.13,51
16,"14/01/06",337,386.95,5003.68,0.68,271.93,545.59,0,7.83,NA
17,"14/01/06",154,470.41,5031.91,0.95,272.92,213.35,0,24.49,NA
18,"14/01/06",201.7,483.16,4956.77,0.92,271.37,341.15,0,11.72,88
19,"14/01/06",374.9,368.18,4971.65,0.61,273.24,538.03,0,24.93,NA
20,"14/01/06",243.6,393.64,4986.79,0.5,273.59,503.95,0,117.63,NA
21,"14/01/06",243.6,396.04,4992.42,0.62,274.28,557.27,0,118.17,155
22,"14/01/06",118.5,489,4971.8,0.49,271.5,348.51,0,23.55,77
23,"14/01/06",131,454.26,5019.81,0.72,271.1,191.46,0,19.4,89
24,"14/01/06",201.4,466.4,5086.6,1.16,274.57,299.07,0,17.48,10
1,"15/01/06",95.2,469.45,4972.85,0.73,270.17,429.86,0,20.01,101
2,"15/01/06",164.1,423.48,4950.69,0.72,271.68,484.92,0,13.92,77
3,"15/01/06",242.9,490.71,4948.86,0.59,269.59,371.22,0,8.54,107
4,"15/01/06",149.9,437.36,4973.34,0.85,269.7,479.6,0,28.25,112
5,"15/01/06",405,426.44,5045.66,0.72,271.94,719.58,0,30.13,NA
6,"15/01/06",257.5,394.6,5001.18,1.3,271.01,739.77,0,20.23,83
7,"15/01/06",313.2,457.96,5061.46,0.91,271.32,748.95,0,19.11,68
8,"15/01/06",345.2,444.29,5062.64,0.93,271.64,713.89,0,15.55,56
9,"15/01/06",331,376.96,4993.48,0.66,269.46,679.72,0,15.52,NA
10,"15/01/06",280.4,416.65,4985.65,1.39,272.44,639.82,0,10.64,84
11,"15/01/06",238.8,399.22,4967.87,0.43,269.69,649.13,0,12.42,130
12,"15/01/06",118.3,456.49,4998.42,1.32,272.4,453.98,0,18.69,92
13,"15/01/06",124.7,483.36,5028.7,1.16,272.16,446.44,0,4.95,75
14,"15/01/06",551.6,383.63,4915.52,0.86,269.97,575.39,0,22.53,52
15,"15/01/06",271.7,436.69,5046.69,0.8,270.43,691.38,0,23.49,63
16,"15/01/06",337,386.95,5003.68,0.88,270.11,711.14,0,6.06,NA
17,"15/01/06",154,470.41,5031.91,1.3,272.2,355.42,0,21.3,NA
18,"15/01/06",201.7,483.16,4956.77,0.65,270.04,390.32,0,9.64,90
19,"15/01/06",374.9,368.18,4971.65,0.67,272.09,806.21,0,22.74,NA
20,"15/01/06",243.6,393.64,4986.79,0.49,271.28,700.41,0,94.86,NA
21,"15/01/06",243.6,396.04,4992.42,0.74,271.78,746.26,0,99.46,113
22,"15/01/06",118.5,489,4971.8,0.53,270.15,412.94,0,18.33,114
23,"15/01/06",131,454.26,5019.81,1.14,270.45,403.13,0,16.5,84
24,"15/01/06",201.4,466.4,5086.6,1.65,272.61,396.14,0,14.3,19
1,"16/01/06",95.2,469.45,4972.85,0.96,270.85,502.25,0,32.04,111
2,"16/01/06",164.1,423.48,4950.69,0.48,272.11,516.43,0,16.64,126
3,"16/01/06",242.9,490.71,4948.86,0.46,270.97,456.51,0,10.28,96
4,"16/01/06",149.9,437.36,4973.34,0.93,270.02,507.14,0,32.8,158
5,"16/01/06",405,426.44,5045.66,0.53,271.52,758.13,0,34.81,NA
6,"16/01/06",257.5,394.6,5001.18,1.02,271.1,711.8,0,35.17,143
7,"16/01/06",313.2,457.96,5061.46,0.79,270.38,731.91,0,24.67,91
8,"16/01/06",345.2,444.29,5062.64,0.83,270.61,723.12,0,18.19,80
9,"16/01/06",331,376.96,4993.48,0.55,270.73,662.63,0,21.75,NA
10,"16/01/06",280.4,416.65,4985.65,0.88,271.4,669.82,0,11.59,103
11,"16/01/06",238.8,399.22,4967.87,0.35,271.25,647.6,0,14.2,160
12,"16/01/06",118.3,456.49,4998.42,0.98,272.62,516.76,0,22.64,97
13,"16/01/06",124.7,483.36,5028.7,0.87,270.51,453.17,0,8,94
14,"16/01/06",551.6,383.63,4915.52,0.79,270.42,489.03,0,25.96,83
15,"16/01/06",271.7,436.69,5046.69,0.59,269.89,705.44,0,25.72,96
16,"16/01/06",337,386.95,5003.68,0.64,270.42,680.63,0,9.26,NA
17,"16/01/06",154,470.41,5031.91,0.92,270.78,370.45,0,25.86,NA
18,"16/01/06",201.7,483.16,4956.77,0.56,271.36,478.88,0,13.12,84
19,"16/01/06",374.9,368.18,4971.65,0.62,272.15,759.61,0,25.93,NA
20,"16/01/06",243.6,393.64,4986.79,0.5,271.41,689.03,0,130.49,NA
21,"16/01/06",243.6,396.04,4992.42,0.64,271.71,744.15,0,126.78,136
22,"16/01/06",118.5,489,4971.8,0.58,271.39,495.98,0,27.51,115
23,"16/01/06",131,454.26,5019.81,0.74,269.97,347.99,0,20.88,108
24,"16/01/06",201.4,466.4,5086.6,1.45,272.29,445.45,0,20.03,25
1,"17/01/06",95.2,469.45,4972.85,0.74,272.71,189.05,0,32.01,136
2,"17/01/06",164.1,423.48,4950.69,0.63,272.83,244.47,0,16.57,122
3,"17/01/06",242.9,490.71,4948.86,0.33,272,157.73,0,10.28,NA
4,"17/01/06",149.9,437.36,4973.34,0.73,271.61,240.8,0,32.89,158
5,"17/01/06",405,426.44,5045.66,0.63,272.67,399.1,0,34.67,NA
6,"17/01/06",257.5,394.6,5001.18,0.81,271.55,332.33,0,35.21,170
7,"17/01/06",313.2,457.96,5061.46,0.73,271.35,431.67,0,24.6,84
8,"17/01/06",345.2,444.29,5062.64,0.88,271.22,363.25,0,18.14,75
9,"17/01/06",331,376.96,4993.48,0.54,270.18,275.98,0,21.85,NA
10,"17/01/06",280.4,416.65,4985.65,0.66,271.98,264.4,0,11.58,131
11,"17/01/06",238.8,399.22,4967.87,0.31,270.86,236.81,0,14.23,171
12,"17/01/06",118.3,456.49,4998.42,0.7,273.31,221.89,0,22.53,137
13,"17/01/06",124.7,483.36,5028.7,0.7,272.12,167.28,0,7.98,125
14,"17/01/06",551.6,383.63,4915.52,0.55,270.62,239.55,0,25.86,NA
15,"17/01/06",271.7,436.69,5046.69,0.71,270.76,325.09,0,25.64,97
16,"17/01/06",337,386.95,5003.68,0.51,270.8,306.21,0,9.24,NA
17,"17/01/06",154,470.41,5031.91,0.79,271.86,154.49,0,25.76,NA
18,"17/01/06",201.7,483.16,4956.77,0.46,272.7,182.28,0,13.08,86
19,"17/01/06",374.9,368.18,4971.65,0.57,271.71,323.81,0,25.91,NA
20,"17/01/06",243.6,393.64,4986.79,0.34,271.64,284.98,0,129.79,NA
21,"17/01/06",243.6,396.04,4992.42,0.49,272.1,331.4,0,126.03,156
22,"17/01/06",118.5,489,4971.8,0.47,272.83,195.62,0,27.5,108
23,"17/01/06",131,454.26,5019.81,0.62,271.32,152.55,0,20.8,147
24,"17/01/06",201.4,466.4,5086.6,1.09,272.64,219.01,0,19.94,51
1,"18/01/06",95.2,469.45,4972.85,1.29,273.57,322.74,0,32.77,126
2,"18/01/06",164.1,423.48,4950.69,0.88,274.67,172.17,0,17.14,105
3,"18/01/06",242.9,490.71,4948.86,0.35,273.85,238.5,0,10.45,60
4,"18/01/06",149.9,437.36,4973.34,1.02,272.58,277.93,0,33.82,144
5,"18/01/06",405,426.44,5045.66,0.47,276.16,558.93,0,35.71,NA
6,"18/01/06",257.5,394.6,5001.18,1.16,272.92,342.81,0,36.1,152
7,"18/01/06",313.2,457.96,5061.46,0.89,273.29,414.44,0,25.16,87
8,"18/01/06",345.2,444.29,5062.64,0.8,274.39,439.05,0,18.5,82
9,"18/01/06",331,376.96,4993.48,0.77,271.49,371.81,0,22.18,135
10,"18/01/06",280.4,416.65,4985.65,1.22,273.28,289.46,0,11.72,111
11,"18/01/06",238.8,399.22,4967.87,0.84,271.64,318.6,0,14.58,144
12,"18/01/06",118.3,456.49,4998.42,1,273.42,269.87,0,23.37,131
13,"18/01/06",124.7,483.36,5028.7,1.23,272.79,239.18,0,8.17,120
14,"18/01/06",551.6,383.63,4915.52,1.01,272.74,180.99,0,26.6,NA
15,"18/01/06",271.7,436.69,5046.69,0.59,272.44,388.08,0,26.23,93
16,"18/01/06",337,386.95,5003.68,0.73,272.03,349.03,0,9.44,105
17,"18/01/06",154,470.41,5031.91,1.14,272.82,184.67,0,26.84,122
18,"18/01/06",201.7,483.16,4956.77,0.63,274.06,321.95,0,13.46,72
19,"18/01/06",374.9,368.18,4971.65,0.89,273.29,370.06,0,26.63,NA
20,"18/01/06",243.6,393.64,4986.79,0.59,273.45,367.06,0,135.54,NA
21,"18/01/06",243.6,396.04,4992.42,0.72,273.96,394.42,0,131.87,155
22,"18/01/06",118.5,489,4971.8,0.82,274.1,351.99,0,28.21,86
23,"18/01/06",131,454.26,5019.81,1.27,272.11,179.41,0,21.62,148
24,"18/01/06",201.4,466.4,5086.6,0.91,275.63,276.39,0,20.54,50
1,"19/01/06",95.2,469.45,4972.85,1.09,272.49,270.92,0,33.09,155
2,"19/01/06",164.1,423.48,4950.69,0.84,276.96,337.25,0,17.36,103
3,"19/01/06",242.9,490.71,4948.86,0.48,274.52,278.83,0,10.54,83
4,"19/01/06",149.9,437.36,4973.34,0.96,273.96,294.1,0,34.11,144
5,"19/01/06",405,426.44,5045.66,0.73,278.11,587.36,0,36.12,NA
6,"19/01/06",257.5,394.6,5001.18,1.24,275.01,418.61,0,36.48,160
7,"19/01/06",313.2,457.96,5061.46,1.04,275.1,693.22,0,25.39,101
8,"19/01/06",345.2,444.29,5062.64,1.06,276.67,646.56,0,18.64,68
9,"19/01/06",331,376.96,4993.48,0.66,273.23,469.16,0,22.36,132
10,"19/01/06",280.4,416.65,4985.65,1.41,275.95,396.76,0,11.76,125
11,"19/01/06",238.8,399.22,4967.87,0.65,272.87,381.69,0,14.73,164
12,"19/01/06",118.3,456.49,4998.42,0.99,274.54,256.55,0,23.7,NA
13,"19/01/06",124.7,483.36,5028.7,1.24,273.79,217.07,0,8.24,NA
14,"19/01/06",551.6,383.63,4915.52,1.09,275.09,414.53,0,26.89,NA
15,"19/01/06",271.7,436.69,5046.69,0.76,274.15,518.11,0,26.46,86
16,"19/01/06",337,386.95,5003.68,0.8,273.98,442.7,0,9.51,99
17,"19/01/06",154,470.41,5031.91,1.18,273.99,182.21,0,27.29,119
18,"19/01/06",201.7,483.16,4956.77,0.76,273.46,265.03,0,13.61,93
19,"19/01/06",374.9,368.18,4971.65,0.8,275.56,465.42,0,26.88,129
20,"19/01/06",243.6,393.64,4986.79,0.6,275.68,435.63,0,137.72,157
21,"19/01/06",243.6,396.04,4992.42,0.81,276.34,462.15,0,134.07,172
22,"19/01/06",118.5,489,4971.8,0.73,273.1,271.94,0,28.53,119
23,"19/01/06",131,454.26,5019.81,0.86,272.81,173.13,0,21.94,172
24,"19/01/06",201.4,466.4,5086.6,1.09,276.64,299.02,0,20.76,85
1,"20/01/06",95.2,469.45,4972.85,0.83,272.66,328.19,0,34.47,185
2,"20/01/06",164.1,423.48,4950.69,0.77,277.56,465.43,0,18.31,NA
3,"20/01/06",242.9,490.71,4948.86,0.48,276.02,401.67,0,10.86,103
4,"20/01/06",149.9,437.36,4973.34,0.66,274.3,414.31,0,35.75,174
5,"20/01/06",405,426.44,5045.66,0.68,277.12,556.29,0,37.85,82
6,"20/01/06",257.5,394.6,5001.18,0.8,275.29,565.34,0,38.08,118
7,"20/01/06",313.2,457.96,5061.46,0.86,275.44,541.6,0,26.33,83
8,"20/01/06",345.2,444.29,5062.64,0.95,276.7,540.63,0,19.23,62
9,"20/01/06",331,376.96,4993.48,0.66,273.4,527.3,0,23.08,134
10,"20/01/06",280.4,416.65,4985.65,0.75,276.23,483.75,0,11.99,138
11,"20/01/06",238.8,399.22,4967.87,0.36,272.98,458.75,0,15.4,214
12,"20/01/06",118.3,456.49,4998.42,0.73,274.86,341.44,0,25.09,142
13,"20/01/06",124.7,483.36,5028.7,0.82,273.48,266.09,0,8.55,NA
14,"20/01/06",551.6,383.63,4915.52,0.78,274.8,488.93,0,28.11,NA
15,"20/01/06",271.7,436.69,5046.69,0.74,273.92,498.97,0,27.44,73
16,"20/01/06",337,386.95,5003.68,0.51,274.28,551.16,0,9.83,82
17,"20/01/06",154,470.41,5031.91,0.86,274.08,238.97,0,29.16,132
18,"20/01/06",201.7,483.16,4956.77,0.58,274.61,367.05,0,14.25,120
19,"20/01/06",374.9,368.18,4971.65,0.61,275.9,536.11,0,28.04,92
20,"20/01/06",243.6,393.64,4986.79,0.35,275.72,543.56,0,147.01,207
21,"20/01/06",243.6,396.04,4992.42,0.45,276.42,591.46,0,143.47,195
22,"20/01/06",118.5,489,4971.8,0.47,273.89,365.92,0,29.86,140
23,"20/01/06",131,454.26,5019.81,0.65,272.82,240.5,0,23.35,135
24,"20/01/06",201.4,466.4,5086.6,0.79,276.22,297,0,21.72,36
1,"21/01/06",95.2,469.45,4972.85,0.91,275.32,345.1,0,26.68,168
2,"21/01/06",164.1,423.48,4950.69,0.97,277.9,476.54,0,15.77,130
3,"21/01/06",242.9,490.71,4948.86,0.45,276.69,280.47,0,9.48,144
4,"21/01/06",149.9,437.36,4973.34,0.84,275.84,362.51,0,31.09,176
5,"21/01/06",405,426.44,5045.66,0.62,277.47,633.22,0,33.39,88
6,"21/01/06",257.5,394.6,5001.18,1.04,275.47,570.06,0,28.37,154
7,"21/01/06",313.2,457.96,5061.46,0.85,275.12,528.69,0,22.4,93
8,"21/01/06",345.2,444.29,5062.64,0.92,276.43,568.28,0,17.19,70
9,"21/01/06",331,376.96,4993.48,0.65,273.7,556.09,0,18.87,127
10,"21/01/06",280.4,416.65,4985.65,0.93,276.63,499.27,0,11.23,151
11,"21/01/06",238.8,399.22,4967.87,0.53,273.93,495.69,0,13.61,171
12,"21/01/06",118.3,456.49,4998.42,0.78,276.09,311.26,0,21.41,141
13,"21/01/06",124.7,483.36,5028.7,0.85,274.55,230.38,0,6.48,137
14,"21/01/06",551.6,383.63,4915.52,0.99,274.98,542.73,0,24.89,NA
15,"21/01/06",271.7,436.69,5046.69,0.69,273.95,457.79,0,25.13,91
16,"21/01/06",337,386.95,5003.68,0.62,274.44,559.77,0,7.83,120
17,"21/01/06",154,470.41,5031.91,0.93,274.58,185.49,0,24.49,112
18,"21/01/06",201.7,483.16,4956.77,0.55,276.37,354.47,0,11.72,136
19,"21/01/06",374.9,368.18,4971.65,0.69,276,516.31,0,24.93,106
20,"21/01/06",243.6,393.64,4986.79,0.49,276.24,565.02,0,117.63,167
21,"21/01/06",243.6,396.04,4992.42,0.63,276.72,610.61,0,118.17,184
22,"21/01/06",118.5,489,4971.8,0.71,276.07,372.6,0,23.55,176
23,"21/01/06",131,454.26,5019.81,0.74,273.94,186.63,0,19.4,151
24,"21/01/06",201.4,466.4,5086.6,0.8,276.48,318.73,0,17.48,39
1,"22/01/06",95.2,469.45,4972.85,1.13,275.64,408.14,0,20.01,135
2,"22/01/06",164.1,423.48,4950.69,0.78,278.4,683.56,0,13.92,95
3,"22/01/06",242.9,490.71,4948.86,0.56,276.19,441.02,0,8.54,105
4,"22/01/06",149.9,437.36,4973.34,1.54,277.39,608.4,0,28.25,114
5,"22/01/06",405,426.44,5045.66,0.7,278.43,1211.9,0,30.13,57
6,"22/01/06",257.5,394.6,5001.18,1.47,276.99,991.58,0,20.23,116
7,"22/01/06",313.2,457.96,5061.46,1.67,276.68,1095.3,0,19.11,77
8,"22/01/06",345.2,444.29,5062.64,1.39,278.02,1261.6,0,15.55,50
9,"22/01/06",331,376.96,4993.48,0.89,275.69,1218.6,0,15.52,90
10,"22/01/06",280.4,416.65,4985.65,1.6,278.2,946.61,0,10.64,93
11,"22/01/06",238.8,399.22,4967.87,0.93,276.13,914.98,0,12.42,129
12,"22/01/06",118.3,456.49,4998.42,1.4,277.35,413.55,0,18.69,124
13,"22/01/06",124.7,483.36,5028.7,1.26,275.76,257.43,0,4.95,120
14,"22/01/06",551.6,383.63,4915.52,1.4,276.26,1160.6,0,22.53,NA
15,"22/01/06",271.7,436.69,5046.69,0.87,276.14,1130.2,0,23.49,66
16,"22/01/06",337,386.95,5003.68,0.96,276.08,1102.1,0,6.06,85
17,"22/01/06",154,470.41,5031.91,1.29,275.97,209.58,0,21.3,116
18,"22/01/06",201.7,483.16,4956.77,0.72,276.32,451.72,0,9.64,128
19,"22/01/06",374.9,368.18,4971.65,1.22,278.35,1270.8,0,22.74,45
20,"22/01/06",243.6,393.64,4986.79,0.94,277.67,1005.6,0,94.86,96
21,"22/01/06",243.6,396.04,4992.42,1.08,278.03,1059.8,0,99.46,128
22,"22/01/06",118.5,489,4971.8,0.74,276.41,476.57,0,18.33,121
23,"22/01/06",131,454.26,5019.81,1.15,275.38,274.89,0,16.5,135
24,"22/01/06",201.4,466.4,5086.6,1.69,278.3,644.52,0,14.3,NA
1,"23/01/06",95.2,469.45,4972.85,1.25,272,351.07,0,32.04,80
2,"23/01/06",164.1,423.48,4950.69,0.72,274.46,407.51,0,16.64,67
3,"23/01/06",242.9,490.71,4948.86,0.72,271.69,326.14,0,10.28,73
4,"23/01/06",149.9,437.36,4973.34,1.21,272.94,397.62,0,32.8,78
5,"23/01/06",405,426.44,5045.66,0.82,275.02,662.28,0,34.81,53
6,"23/01/06",257.5,394.6,5001.18,1.78,274.1,645.85,0,35.17,92
7,"23/01/06",313.2,457.96,5061.46,1.57,273.83,585.12,0,24.67,59
8,"23/01/06",345.2,444.29,5062.64,1.39,273.8,565.34,0,18.19,48
9,"23/01/06",331,376.96,4993.48,0.42,272.07,651.56,0,21.75,80
10,"23/01/06",280.4,416.65,4985.65,2.07,274.71,566.7,0,11.59,78
11,"23/01/06",238.8,399.22,4967.87,0.82,272.51,604.89,0,14.2,121
12,"23/01/06",118.3,456.49,4998.42,1.47,274.15,429.74,0,22.64,77
13,"23/01/06",124.7,483.36,5028.7,1.88,274.96,509.81,0,8,73
14,"23/01/06",551.6,383.63,4915.52,0.98,273.14,545.22,0,25.96,NA
15,"23/01/06",271.7,436.69,5046.69,1.11,273.61,601.34,0,25.72,51
16,"23/01/06",337,386.95,5003.68,1.14,273.26,649.99,0,9.26,75
17,"23/01/06",154,470.41,5031.91,1.99,275.02,384.76,0,25.86,73
18,"23/01/06",201.7,483.16,4956.77,0.83,271.69,322.27,0,13.12,72
19,"23/01/06",374.9,368.18,4971.65,0.84,274.54,667.05,0,25.93,82
20,"23/01/06",243.6,393.64,4986.79,0.94,274.09,642.08,0,130.49,83
21,"23/01/06",243.6,396.04,4992.42,1.32,274.62,677.99,0,126.78,89
22,"23/01/06",118.5,489,4971.8,0.92,272.07,349.99,0,27.51,82
23,"23/01/06",131,454.26,5019.81,1.59,273.54,353.43,0,20.88,101
24,"23/01/06",201.4,466.4,5086.6,1.64,274.92,408.42,0,20.03,NA
1,"24/01/06",95.2,469.45,4972.85,1.53,271.41,505.09,0,32.01,59
2,"24/01/06",164.1,423.48,4950.69,0.82,272.55,538.6,0,16.57,76
3,"24/01/06",242.9,490.71,4948.86,0.96,270.83,481.79,0,10.28,54
4,"24/01/06",149.9,437.36,4973.34,1.19,271.62,530.03,0,32.89,73
5,"24/01/06",405,426.44,5045.66,0.81,272.95,700.69,0,34.67,69
6,"24/01/06",257.5,394.6,5001.18,1.34,271.99,646.88,0,35.21,101
7,"24/01/06",313.2,457.96,5061.46,0.93,270.67,624.29,0,24.6,75
8,"24/01/06",345.2,444.29,5062.64,0.98,270.86,593.41,0,18.14,71
9,"24/01/06",331,376.96,4993.48,0.64,271,646.08,0,21.85,108
10,"24/01/06",280.4,416.65,4985.65,1.48,272.5,675.05,0,11.58,65
11,"24/01/06",238.8,399.22,4967.87,0.8,271.52,617.43,0,14.23,99
12,"24/01/06",118.3,456.49,4998.42,1.1,272.55,475.18,0,22.53,52
13,"24/01/06",124.7,483.36,5028.7,0.96,271.64,429.19,0,7.98,54
14,"24/01/06",551.6,383.63,4915.52,0.7,271.49,598.03,0,25.86,NA
15,"24/01/06",271.7,436.69,5046.69,0.78,270.54,593.89,0,25.64,69
16,"24/01/06",337,386.95,5003.68,0.86,271.22,626.39,0,9.24,99
17,"24/01/06",154,470.41,5031.91,0.98,271.78,323.98,0,25.76,58
18,"24/01/06",201.7,483.16,4956.77,1.23,270.9,487.78,0,13.08,48
19,"24/01/06",374.9,368.18,4971.65,0.56,272.48,680.45,0,25.91,111
20,"24/01/06",243.6,393.64,4986.79,0.72,272.3,663.27,0,129.79,87
21,"24/01/06",243.6,396.04,4992.42,0.9,272.6,703.91,0,126.03,103
22,"24/01/06",118.5,489,4971.8,1.3,271.19,515.05,0,27.5,67
23,"24/01/06",131,454.26,5019.81,0.92,271.01,332.06,0,20.8,81
24,"24/01/06",201.4,466.4,5086.6,1.67,273.28,391.75,0,19.94,44
1,"25/01/06",95.2,469.45,4972.85,0.69,269.84,282.69,0,32.77,99
2,"25/01/06",164.1,423.48,4950.69,0.72,271.57,498.02,0,17.14,89
3,"25/01/06",242.9,490.71,4948.86,0.63,269.21,315.1,0,10.45,90
4,"25/01/06",149.9,437.36,4973.34,0.81,270.02,311.69,0,33.82,95
5,"25/01/06",405,426.44,5045.66,0.61,271.98,351.7,0,35.71,106
6,"25/01/06",257.5,394.6,5001.18,0.57,271.05,368.32,0,36.1,164
7,"25/01/06",313.2,457.96,5061.46,0.74,270.02,393.21,0,25.16,NA
8,"25/01/06",345.2,444.29,5062.64,0.77,270.25,326.97,0,18.5,90
9,"25/01/06",331,376.96,4993.48,0.56,270.21,343.27,0,22.18,146
10,"25/01/06",280.4,416.65,4985.65,0.83,271.06,359.06,0,11.72,91
11,"25/01/06",238.8,399.22,4967.87,0.37,270.2,325.94,0,14.58,150
12,"25/01/06",118.3,456.49,4998.42,0.73,271.31,293.69,0,23.37,27
13,"25/01/06",124.7,483.36,5028.7,0.76,270.65,270.16,0,8.17,90
14,"25/01/06",551.6,383.63,4915.52,0.66,270.09,474.3,0,26.6,NA
15,"25/01/06",271.7,436.69,5046.69,0.57,269.46,308.1,0,26.23,109
16,"25/01/06",337,386.95,5003.68,0.47,270.33,360.49,0,9.44,132
17,"25/01/06",154,470.41,5031.91,0.88,270.86,203.36,0,26.84,90
18,"25/01/06",201.7,483.16,4956.77,0.73,269.3,286.63,0,13.46,84
19,"25/01/06",374.9,368.18,4971.65,0.63,271.35,385.49,0,26.63,119
20,"25/01/06",243.6,393.64,4986.79,0.42,271.05,371.17,0,135.54,129
21,"25/01/06",243.6,396.04,4992.42,0.43,271.54,398.87,0,131.87,135
22,"25/01/06",118.5,489,4971.8,0.53,269.7,299.83,0,28.21,102
23,"25/01/06",131,454.26,5019.81,0.71,269.7,201.04,0,21.62,108
24,"25/01/06",201.4,466.4,5086.6,1.31,271.81,198.67,0,20.54,57
1,"26/01/06",95.2,469.45,4972.85,1.71,270.32,293.61,5.04,33.09,80
2,"26/01/06",164.1,423.48,4950.69,0.98,269.91,469.86,0,17.36,93
3,"26/01/06",242.9,490.71,4948.86,0.64,269.4,209.71,6.05,10.54,77
